seq_no,Line_Description,contract_number
14238891,"LEAD, TENDRILL STS 52",PP-CA-449
14238892,"LEAD, TENDRILL STS 58",PP-CA-449
14238893,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14238894,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14253907,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14253908,"LEAD, TENDRILL STS 46",PP-CA-449
14253909,"LEAD, TENDRILL STS 52",PP-CA-449
14253920,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14253921,"GENERATOR, GALLANT VR ICD",PP-CA-449
14253922,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14253923,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14253924,"LEAD, TENDRILL STS 52",PP-CA-449
14253925,"LEAD, TENDRILL STS 58",PP-CA-449
14253926,"GENERATOR, GALLANT VR ICD",PP-CA-449
14253927,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14253928,"GENERATOR, GALLANT DR ICD",PP-CA-449
14253929,"LEAD, TENDRILL STS 52",PP-CA-449
14253930,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14253931,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14264148,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14264153,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14265577,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14265578,"LEAD, TENDRILL STS 52",PP-CA-449
14265579,"LEAD, TENDRILL STS 58",PP-CA-449
14269382,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14273359,"LEAD, TENDRILL STS 46",PP-CA-449
14273360,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14273361,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14273362,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14275567,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14277987,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14277988,"LEAD, TENDRILL STS 52",PP-CA-449
14277989,"LEAD, TENDRILL STS 58",PP-CA-449
14277990,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14277991,"LEAD, TENDRILL STS 52",PP-CA-449
14277992,"LEAD, TENDRILL STS 58",PP-CA-449
14277993,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14279663,"LEAD, TENDRILL STS 46",PP-CA-449
14279664,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14279665,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14281894,"SLITTER, CPS DIRECT SL II",PP-CA-449
14283369,"LEAD, TENDRILL STS 58",PP-CA-449
14291335,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14292723,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14292724,"LEAD, TENDRILL STS 52",PP-CA-449
14292725,"LEAD, TENDRILL STS 58",PP-CA-449
14292728,"LEAD, TENDRILL STS 52",PP-CA-449
14292729,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14292731,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14292732,"LEAD, TENDRILL STS 52",PP-CA-449
14292733,"LEAD, TENDRILL STS 58",PP-CA-449
14294535,"LEAD, TENDRILL STS 52",PP-CA-449
14294536,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14294537,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14294539,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14294540,"LEAD, TENDRILL STS 46",PP-CA-449
14294541,"LEAD, TENDRILL STS 52",PP-CA-449
14294543,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14294544,"LEAD, TENDRILL STS 46",PP-CA-449
14294545,"LEAD, TENDRILL STS 52",PP-CA-449
14294546,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14294547,"LEAD, TENDRILL STS 52",PP-CA-449
14294548,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14294549,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14294550,"LEAD, TENDRILL STS 52",PP-CA-449
14294551,"LEAD, TENDRILL STS 58",PP-CA-449
14294552,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14294553,"ADAPTER, UNIPOLAR LEAD 3.2MM LOW-PROFILE CONN TO IS-1 RECEPT 47CM",PP-CA-449
14294554,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14294555,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14302156,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14302157,"LEAD, TENDRILL STS 58",PP-CA-449
14307505,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
14308821,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14308822,"LEAD, TENDRILL STS 46",PP-CA-449
14308823,"LEAD, TENDRILL STS 52",PP-CA-449
14314085,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14314086,"LEAD, TENDRILL STS 46",PP-CA-449
14314087,"LEAD, TENDRILL STS 52",PP-CA-449
14317885,"GENERATOR, GALLANT DR ICD",PP-CA-449
14322536,"LEAD, TENDRILL STS 52",PP-CA-449
14322537,"LEAD, TENDRILL STS 58",PP-CA-449
14322538,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14322548,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
14322550,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14322554,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14322555,"GENERATOR, GALLANT VR ICD",PP-CA-449
14322556,"GENERATOR, GALLANT DR ICD",PP-CA-449
14322557,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14325821,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14325822,"LEAD, TENDRILL STS 52",PP-CA-449
14325823,"LEAD, TENDRILL STS 58",PP-CA-449
14326969,"SLITTER, CPS DIRECT SL II",PP-CA-449
14326973,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
14326974,"LEAD, ISOFLEX OPTIM 1948/5846",PP-CA-449
14326976,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14326977,"LEAD, TENDRILL STS 52",PP-CA-449
14326978,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14326979,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14326980,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14331482,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14331483,"LEAD, TENDRILL STS 52",PP-CA-449
14331484,"LEAD, TENDRILL STS 58",PP-CA-449
14331493,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14331494,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14331495,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14331496,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14332721,"LEAD, TENDRILL STS 58",PP-CA-449
14332722,"GENERATOR, GALLANT VR ICD",PP-CA-449
14332723,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14332724,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14332725,"LEAD, TENDRILL STS 46",PP-CA-449
14332726,"LEAD, TENDRILL STS 52",PP-CA-449
14334098,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14334099,"LEAD, TENDRILL STS 52",PP-CA-449
14334100,"LEAD, TENDRILL STS 58",PP-CA-449
14334101,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14334102,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14334103,"LEAD, TENDRILL STS 52",PP-CA-449
14334104,"LEAD, TENDRILL STS 58",PP-CA-449
14336477,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14336478,"LEAD, TENDRILL STS 52",PP-CA-449
14336479,"LEAD, TENDRILL STS 58",PP-CA-449
14337784,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14337785,"LEAD, TENDRILL STS 52",PP-CA-449
14337786,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14337787,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14337788,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14340178,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14340179,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14343073,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14343074,"LEAD, TENDRILL STS 58",PP-CA-449
14343087,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14343088,"LEAD, TENDRILL STS 46",PP-CA-449
14343089,"LEAD, TENDRILL STS 52",PP-CA-449
14345626,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14345627,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
14345629,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14345630,"LEAD, TENDRILL STS 52",PP-CA-449
14345631,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14346880,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14349220,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14349221,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14349222,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14349225,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14349226,"LEAD, TENDRILL STS 52",PP-CA-449
14349227,"LEAD, TENDRILL STS 58",PP-CA-449
14349228,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14350793,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14350794,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14350795,"LEAD, TENDRILL STS 46",PP-CA-449
14350796,"LEAD, TENDRILL STS 52",PP-CA-449
14350797,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14350798,"LEAD, TENDRILL STS 58",PP-CA-449
14350799,"LEAD, TENDRILL STS 52",PP-CA-449
14350800,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14352331,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14352332,"LEAD, TENDRILL STS 52",PP-CA-449
14352333,"LEAD, TENDRILL STS 58",PP-CA-449
14355167,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14355179,"LEAD, TENDRILL STS 52",PP-CA-449
14355180,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14355181,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14357235,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14357236,"LEAD, TENDRILL STS 46",PP-CA-449
14357237,"LEAD, TENDRILL STS 52",PP-CA-449
14357238,"GENERATOR, GALLANT DR ICD",PP-CA-449
14357239,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14357240,"LEAD, TENDRILL STS 52",PP-CA-449
14357241,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14357242,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14357243,"LEAD, TENDRILL STS 52",PP-CA-449
14357244,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14357245,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14357246,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14358903,"LEAD, TENDRILL STS 52",PP-CA-449
14358904,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14358911,"LEAD, TENDRILL STS 52",PP-CA-449
14358912,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14360344,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14360345,"LEAD, TENDRILL STS 52",PP-CA-449
14360346,"LEAD, TENDRILL STS 58",PP-CA-449
14360347,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14360348,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14361446,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14361447,"LEAD, TENDRILL STS 58",PP-CA-449
14361448,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14363365,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14363366,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14363367,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14363368,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14363369,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14368017,"GENERATOR, ALLURE CRT-P RF",PP-CA-449
14371398,"LEAD, TENDRILL STS 52",PP-CA-449
14371399,"GENERATOR, GALLANT DR ICD",PP-CA-449
14371400,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14371408,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14371409,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14371410,"LEAD, TENDRILL STS 52",PP-CA-449
14371411,"LEAD, TENDRILL STS 58",PP-CA-449
14373870,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
14373871,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14373872,"LEAD, TENDRILL STS 52",PP-CA-449
14373873,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14373874,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14373875,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14373880,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14378969,"LEAD, TENDRILL STS 52",PP-CA-449
14381209,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14381210,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14387864,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14387865,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14387866,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14391630,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14391638,"GENERATOR, GALLANT VR ICD",PP-CA-449
14391639,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14392851,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14392852,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14392854,"GENERATOR, GALLANT VR ICD",PP-CA-449
14392855,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14392856,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14395545,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14395555,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14395556,"LEAD, TENDRILL STS 52",PP-CA-449
14401979,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14401980,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14401981,"LEAD, TENDRILL STS 52",PP-CA-449
14401982,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14401983,"GENERATOR, GALLANT VR ICD",PP-CA-449
14401984,"SHEATH, CPS DIRECT SL II WIDE 47CM",PP-CA-449
14401986,"SHEATH, CPS DIRECT UPSIZED 135DEG 47CM",PP-CA-449
14401987,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14401989,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14401990,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14401991,"LEAD, TENDRILL STS 52",PP-CA-449
14401992,"LEAD, TENDRILL STS 58",PP-CA-449
14401993,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14401994,"LEAD, TENDRILL STS 52",PP-CA-449
14401995,"LEAD, TENDRILL STS 58",PP-CA-449
14404410,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14404411,"LEAD, TENDRILL STS 46",PP-CA-449
14404412,"LEAD, TENDRILL STS 52",PP-CA-449
14405662,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14405663,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14412308,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14412309,"LEAD, TENDRILL STS 52",PP-CA-449
14412310,"LEAD, TENDRILL STS 58",PP-CA-449
14412311,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14412312,"LEAD, TENDRILL STS 52",PP-CA-449
14412313,"LEAD, TENDRILL STS 58",PP-CA-449
14416138,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14416139,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14417500,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14417501,"LEAD, TENDRILL STS 58",PP-CA-449
14417502,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14417503,"GENERATOR, GALLANT VR ICD",PP-CA-449
14417506,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14417507,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14417508,"LEAD, TENDRILL STS 46",PP-CA-449
14417509,"LEAD, TENDRILL STS 52",PP-CA-449
14417510,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14417511,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14417512,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
14417513,"LEAD, TENDRILL STS 58",PP-CA-449
14420487,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14420488,"LEAD, TENDRILL STS 52",PP-CA-449
14420489,"LEAD, TENDRILL STS 58",PP-CA-449
14420490,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14420491,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14420492,"LEAD, TENDRILL STS 52",PP-CA-449
14420493,"LEAD, TENDRILL STS 58",PP-CA-449
14420494,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14420495,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14420496,"LEAD, TENDRILL STS 52",PP-CA-449
14425550,"GENERATOR, GALLANT DR ICD",PP-CA-449
14427384,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14427385,"LEAD, TENDRILL STS 46",PP-CA-449
14427386,"LEAD, TENDRILL STS 52",PP-CA-449
14427387,"LEAD, TENDRILL STS 52",PP-CA-449
14427393,"LEAD, TENDRILL STS 46",PP-CA-449
14427394,"GENERATOR, GALLANT DR ICD",PP-CA-449
14427395,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14427396,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14427397,"LEAD, TENDRILL STS 46",PP-CA-449
14427398,"LEAD, TENDRILL STS 52",PP-CA-449
14427399,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14428617,"GENERATOR, GALLANT DR ICD",PP-CA-449
14428618,"LEAD, TENDRILL STS 52",PP-CA-449
14428619,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14428620,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14428621,"LEAD, TENDRILL STS 52",PP-CA-449
14428622,"LEAD, TENDRILL STS 58",PP-CA-449
14428638,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14430183,"LEAD, TENDRILL STS 52",PP-CA-449
14430184,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14430186,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14430187,"SHEATH, CPS DIRECT SL II WIDE 47CM",PP-CA-449
14430188,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14430189,"LEAD, TENDRILL STS 46",PP-CA-449
14430190,"LEAD, TENDRILL STS 52",PP-CA-449
14430191,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14435342,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14435343,"LEAD, TENDRILL STS 58",PP-CA-449
14436532,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14436533,"LEAD, TENDRILL STS 52",PP-CA-449
14436534,"LEAD, TENDRILL STS 58",PP-CA-449
14438842,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
14438845,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14438853,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14438854,"LEAD, TENDRILL STS 52",PP-CA-449
14438855,"LEAD, TENDRILL STS 58",PP-CA-449
14441456,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14441457,"LEAD, TENDRILL STS 58",PP-CA-449
14442797,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14442798,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14442799,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14442800,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14444109,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14444110,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14444111,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14446534,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14446535,"LEAD, TENDRILL STS 46",PP-CA-449
14446536,"LEAD, TENDRILL STS 52",PP-CA-449
14446537,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14446538,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14446539,"LEAD, TENDRILL STS 52",PP-CA-449
14446540,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14446541,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14448708,"LEAD, TENDRILL STS 52",PP-CA-449
14448709,"GENERATOR, GALLANT DR ICD",PP-CA-449
14448710,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14451318,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14462774,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14462775,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14462776,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14462777,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14462778,"LEAD, TENDRILL STS 52",PP-CA-449
14462779,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14462791,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14462792,"LEAD, TENDRILL STS 58",PP-CA-449
14462793,"GENERATOR, GALLANT VR ICD",PP-CA-449
14462794,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14462795,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14462796,"LEAD, TENDRILL STS 46",PP-CA-449
14462797,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14462798,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14462799,"SHEATH, CPS DIRECT SL II WIDE 47CM",PP-CA-449
14462800,"LEAD, TENDRILL STS 52",PP-CA-449
14462801,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14462802,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14462803,"LEAD, TENDRILL STS 52",PP-CA-449
14462804,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14462805,"LEAD, TENDRILL STS 58",PP-CA-449
14462806,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14462807,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14462808,"LEAD, TENDRILL STS 52",PP-CA-449
14462809,"LEAD, TENDRILL STS 58",PP-CA-449
14462810,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14462811,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14462812,"LEAD, TENDRILL STS 52",PP-CA-449
14462813,"LEAD, TENDRILL STS 58",PP-CA-449
14462814,"GENERATOR, GALLANT VR ICD",PP-CA-449
14462815,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14462816,"GENERATOR, GALLANT VR ICD",PP-CA-449
14462817,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14471270,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14472431,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14472432,"LEAD, TENDRILL STS 52",PP-CA-449
14472433,"LEAD, TENDRILL STS 58",PP-CA-449
14472434,"LEAD, QUICKFLEX MICRO 86",PP-CA-449
14481468,"LEAD, TENDRILL STS 52",PP-CA-449
14481469,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14481470,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14481471,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
