seq_no,Line_Description,contract_number
13778117,"SUTURE, 2-0 SURGIDAC ENDO STITCH 48IN",PP-OR-1487
13778141,"STAPLER, TA 60-3.5",PP-OR-1487
13778142,"TROCAR, ENDO CLOSE",PP-OR-1487
13778143,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13778146,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13778147,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13778155,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13778156,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13778157,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13778158,"TROCAR, ENDO CLOSE",PP-OR-1487
13778159,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13778160,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13778161,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
13778162,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13778163,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13778171,"SCISSOR, METZENBAUM STRAIGHT 9 INCH - STERILE DISPOSABLE",PP-OR-1487
13779657,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13779697,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13779701,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13779702,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13780765,"TROCAR, ENDO CLOSE",PP-OR-1487
13780767,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13780768,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13781671,"KIT, LAPAROSCOPIC ANTI-FOGGING CLEARIFY",PP-OR-1487
13781673,"SUTURE, 2-0 VLOC ABSORABLE ENDOSTITCH RELOAD 6IN GRN",PP-OR-1487
13783296,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE-DSD",PP-OR-1487
13783307,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
13783308,"STAPLER, TA 60-3.5",PP-OR-1487
13783311,"STAPLER, TA 60-3.5",PP-OR-1487
13784213,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13784407,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13784408,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
13784409,"TROCAR, ENDO CLOSE",PP-OR-1487
13784410,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13787337,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13787380,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13787381,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13787382,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13787383,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13787384,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13792330,"STAPLER, TA 60-3.5",PP-OR-1487
13794184,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13794185,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13794186,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
13794187,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13794188,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13795771,"KIT, LAPAROSCOPIC ANTI-FOGGING CLEARIFY",PP-OR-1487
13796100,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 MED THK PURPLE 12MM",PP-OR-1487
13796101,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13796102,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
13796103,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13796104,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13796105,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
13796106,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13796107,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13796114,"TROCAR, ENDO CLOSE",PP-OR-1487
13796115,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13796116,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
13796117,"ENDO STITCH, DISP 10MM",PP-OR-1487
13796118,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13797514,"SUTURE, 2-0 SURGIDAC ENDO STITCH 48IN",PP-OR-1487
13801346,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
13801347,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
13801374,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13801375,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
13801376,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 MED THK PURPLE 12MM",PP-OR-1487
13801377,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13801378,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
13801381,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
13801382,"ENDO STITCH, DISP 10MM",PP-OR-1487
13801385,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13801421,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13801422,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13801423,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
13801424,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13801425,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13801426,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
13802394,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13802395,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
13802396,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
13802399,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
13802400,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
13802569,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13802570,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
13802573,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
13802681,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13805274,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13805275,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13805276,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13805277,"TROCAR, ENDO CLOSE",PP-OR-1487
13805278,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13805279,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13805280,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
13805281,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13805282,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13805290,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13805291,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13805730,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13805749,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13805750,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13805751,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13805752,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13805753,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13807251,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13807252,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13807253,"STAPLER, DST SERIES 33 MM W/ 4.8 MM STAPLE",PP-OR-1487
13807254,"STAPLER, DST SERIES 33 MM W/ 4.8 MM STAPLE",PP-OR-1487
13807255,"STAPLER, TA 90-3.5",PP-OR-1487
13808475,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13808497,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
13808506,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13808507,"RELOAD, TA 90-3.5",PP-OR-1487
13808508,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
13808509,"RELOAD, DST SERIES GIA 80MM - 4.8MM LOADING UNIT",PP-OR-1487
13808510,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13808511,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
13808512,"STAPLER, DST SERIES 31 MM W/ 4.8 MM STAPLE",PP-OR-1487
13808514,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13808515,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13808516,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13808517,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13808518,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13808519,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
13808520,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
13809654,"STAPLER, TA 90-3.5",PP-OR-1487
13809819,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
13809949,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13809950,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13809951,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13809952,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13809953,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13809961,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13809962,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13809963,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13809964,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
13809989,"SCISSOR, SUTURE 3-1/2&quot;-DSD",PP-OR-1487
13809998,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13811281,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13812636,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13812637,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13812638,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13812639,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13812640,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13812641,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13812642,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
13812643,"TROCAR, ENDO CLOSE",PP-OR-1487
13812644,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13813917,"ADAPTER, SIGNIA POWER LINEAR XL",PP-OR-1487
13814049,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
13814274,"SCISSOR, NELSON-METZENBAUM CVD 9&quot;-DSD",PP-OR-1487
13815393,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13815480,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13815481,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13815482,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13815497,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13815507,"RELOAD, DST SERIES GIA 60MM - 3.8MM LOADING UNIT",PP-OR-1487
13815508,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
13815510,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13815517,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13815518,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13815519,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13815520,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
13815521,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
13815522,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13815523,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13815525,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
13815544,"SCISSORS, BANDAGE 5 1/2IN",PP-OR-1487
13816305,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13816649,"SCISSOR, SUTURE 3-1/2&quot;-DSD",PP-OR-1487
13819818,"SCISSORS, OPERATING 5-1/2 INCH SS - STERILE",PP-OR-1487
13823198,"TROCAR, ENDO CLOSE",PP-OR-1487
13823199,"ENDO STITCH, DISP 10MM",PP-OR-1487
13823200,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13823202,"RELOAD, DST SERIES GIA 60MM - 3.8MM LOADING UNIT",PP-OR-1487
13823203,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13823217,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13823218,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13823219,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13823220,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13823223,"RELOAD, TA 60MM - 3.5MM",PP-OR-1487
13823224,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13823225,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13824051,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13824052,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13824054,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13824055,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13824056,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
13824058,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
13824223,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13824229,"RELOAD, DST SERIES GIA 60MM - 2.5MM LOADING UNIT",PP-OR-1487
13826412,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13826413,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13826414,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13826615,"TROCAR, ENDO CLOSE",PP-OR-1487
13826616,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13826617,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
13826618,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13827644,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13827650,"DISSECTOR, BALLOON OVAL SPACEMAKER PLUS SBT",PP-OR-1487
13828791,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13828792,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13828793,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
13828794,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
13828798,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13828799,"RELOAD, TA 90-3.5",PP-OR-1487
13828800,"TROCAR, ENDO CLOSE",PP-OR-1487
13828801,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13831247,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13831995,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13831996,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
13831999,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
13832000,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
13832001,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13832818,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13832965,"SCISSOR, IRIS CURVED 4.5 INCH - DISP STERILE",PP-OR-1487
13832975,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
13833154,"ENDO STITCH, DISP 10MM",PP-OR-1487
13834159,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13834160,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13834161,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13834162,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13835313,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
13835315,"TROCAR, ENDO CLOSE",PP-OR-1487
13835316,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13835317,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13835318,"ENDO STITCH, DISP 10MM",PP-OR-1487
13835321,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13835322,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13835323,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
13835455,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13835457,"STAPLER, SKIN ROTATING 35 WIDE",PP-OR-1487
13835458,"ENDO STITCH, DISP 10MM",PP-OR-1487
13835461,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13835465,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
13835495,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13835689,"SCISSORS, BANDAGE 5 1/2IN",PP-OR-1487
13836929,"STAPLER, DST SERIES GIA 100MM - 4.8MM RELOADABLE",PP-OR-1487
13837784,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13837786,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13837934,"ENDO STITCH, DISP 10MM",PP-OR-1487
13837949,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13837951,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
13837952,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13837953,"TROCAR, ENDO CLOSE",PP-OR-1487
13837954,"ENDO STITCH, DISP 10MM",PP-OR-1487
13837955,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13837957,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13837959,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
13837960,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
13838442,"STAPLER, DST SERIES GIA 100MM - 4.8MM RELOADABLE",PP-OR-1487
13838446,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
13839311,"KIT, LAPAROSCOPIC ANTI-FOGGING CLEARIFY",PP-OR-1487
13839574,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
13839575,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13841938,"STAPLER, DST SERIES 31 MM W/ 4.8 MM STAPLE",PP-OR-1487
13841939,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13841940,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13841942,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13843301,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13843302,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13843303,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13843304,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13843305,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
13843307,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
13843308,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
13843309,"STAPLER, TA 60-3.5",PP-OR-1487
13843310,"PURSTRING, DISP. 65 INST.",PP-OR-1487
13843311,"TROCAR, ENDO CLOSE",PP-OR-1487
13843390,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13843391,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13843392,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13843393,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13843397,"STAPLER, DST SERIES 25 MM W/ 4.8 MM STAPLE",PP-OR-1487
13843398,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13843404,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13843405,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
13843406,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13843407,"TROCAR, ENDO CLOSE",PP-OR-1487
13843419,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13843420,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13843421,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13844526,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
13845416,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13845420,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
13845764,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
13846328,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
13846393,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13847445,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13847465,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13847466,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13847467,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
13847468,"TROCAR, ENDO CLOSE",PP-OR-1487
13847469,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
13847470,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
13847471,"ENDO STITCH, DISP 10MM",PP-OR-1487
13847473,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13847474,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13847498,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13848655,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
13848660,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
13848901,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13848902,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13848903,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13848904,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13848990,"SCISSOR, SUTURE 3-1/2&quot;-DSD",PP-OR-1487
13850235,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13850307,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13850308,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
13850309,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
13850310,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
13850331,"STAPLER, TA 30V-3 NON-ABS CLIP",PP-OR-1487
13850332,"TROCAR, ENDO CLOSE",PP-OR-1487
13850339,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
13850362,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13850363,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
13851725,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
13852670,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
13853695,"ENDO STITCH, DISP 10MM",PP-OR-1487
13853696,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
13853697,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
13853698,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
13855201,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13855202,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
13855551,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
13855553,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
13855559,"DEVICE, ORVIL EEA DTS SERIES 25MM",PP-OR-1487
13855594,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
13855595,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
13855596,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
